date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:57	89662/89662	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd82a-15e3e%22	https://htmldemo.net/edumall/edumall/event-grid.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/event-grid.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:40:58	109694/109694	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd82c-1ac7e%22	https://htmldemo.net/edumall/edumall/event-list.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/event-list.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:40:59	117951/117951	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd82c-1ccbf%22	https://htmldemo.net/edumall/edumall/event-list-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/event-list-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:00	91712/91712	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd828-16640%22	https://htmldemo.net/edumall/edumall/event-details-layout-01.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/event-details-layout-01.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:04	90896/90896	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd833-16310%22	https://htmldemo.net/edumall/edumall/event-details-layout-02.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/event-details-layout-02.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:05	166589/166589	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd84b-28abd%22	https://htmldemo.net/edumall/edumall/shop-default.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-default.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:06	169155/169155	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd839-294c3%22	https://htmldemo.net/edumall/edumall/shop-right-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-right-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:07	97007/97007	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd836-17aef%22	https://htmldemo.net/edumall/edumall/my-account.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/my-account.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:07	86876/86876	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd810-1535c%22	https://htmldemo.net/edumall/edumall/cart-empty.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/cart-empty.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:08	78558/78558	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd848-132de%22	https://htmldemo.net/edumall/edumall/wishlist.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/wishlist.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:08	123661/123661	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd84f-1e30d%22	https://htmldemo.net/edumall/edumall/shop-single-list-right-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-single-list-right-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:11	108337/108337	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd84e-1a731%22	https://htmldemo.net/edumall/edumall/shop-single-list-no-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-single-list-no-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:15	125607/125607	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd844-1eaa7%22	https://htmldemo.net/edumall/edumall/shop-single-tab-left-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-single-tab-left-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:17	125590/125590	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd855-1ea96%22	https://htmldemo.net/edumall/edumall/shop-single-tab-right-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-single-tab-right-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:19	110185/110185	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd846-1ae69%22	https://htmldemo.net/edumall/edumall/shop-single-tab-no-sidebar.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/shop-single-tab-no-sidebar.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:21	81409/81409	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd84a-13e01%22	https://htmldemo.net/edumall/edumall/zoom-meetings.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/zoom-meetings.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:22	78442/78442	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd849-1326a%22	https://htmldemo.net/edumall/edumall/zoom-meetings-single.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/zoom-meetings-single.html	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:24	320370/320370	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:21%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-4.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-4.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:25	309846/309846	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:23%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-5.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-5.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:26	144567/144567	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:24%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-6.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-6.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:27	234146/234146	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:25%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-7.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-7.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:27	166931/166931	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:25%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-8.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-8.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:48	241870/241870	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-9.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-9.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:48	333801/333801	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:47%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-10.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-10.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:50	330411/330411	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:48%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-11.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-11.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:50	215311/215311	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:48%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-12.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-12.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:59	184311/184311	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:49%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-13.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-13.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:41:59	58437/58437	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-14.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-14.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:42:01	327760/327760	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-15.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-15.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:42:04	301598/301598	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:41:59%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-16.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-16.png	(from https://htmldemo.net/edumall/edumall/shop-left-sidebar.html)
10:42:04	292739/292739	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-17.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-17.png	(from https://htmldemo.net/edumall/edumall/shop-single-list-left-sidebar.html)
10:42:04	296796/296796	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/product/product-18.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/product/product-18.png	(from https://htmldemo.net/edumall/edumall/shop-single-list-left-sidebar.html)
10:42:07	93375/93375	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:04%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-02-hero-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-02-hero-image.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:09	149360/149360	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:05%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner-image-04.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner-image-04.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:10	93566/93566	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:08%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner-image-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner-image-05.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:11	922/922	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:09%20GMT	https://htmldemo.net/edumall/edumall/assets/images/youtube-play-button.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/youtube-play-button.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:12	15447/15447	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:10%20GMT	https://htmldemo.net/edumall/edumall/assets/images/courses/courses-7.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/courses/courses-7.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:19	22512/22512	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:11%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-1.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-1.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:20	16601/16601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:18%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-2.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-2.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:21	20959/20959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:19%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-3.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-3.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:26	18740/18740	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:20%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-4.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-4.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:27	15402/15402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:26%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-5.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-5.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:33	15120/15120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:26%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-6.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-6.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:34	25458/25458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:32%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-7.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-7.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:35	14823/14823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:33%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-8.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-8.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:36	18735/18735	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:34%20GMT	https://htmldemo.net/edumall/edumall/assets/images/category/category-9.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/category/category-9.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:36	4281/4281	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:35%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-01.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-01.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:37	9826/9826	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:35%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-02.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:38	5519/5519	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-03.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-03.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:39	5551/5551	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:37%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-04.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-04.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:40	1059/1059	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:38%20GMT	https://htmldemo.net/edumall/edumall/assets/images/curve-arrow.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/curve-arrow.png	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:41	39058/39058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:39%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner-image-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner-image-03.jpg	(from https://htmldemo.net/edumall/edumall/index-course-hub.html)
10:42:42	19833/19833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:40%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-03.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:43	11076/11076	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:41%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-02.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:44	7116/7116	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:43%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-03-hero-image-01.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:46	1562/1562	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:44%20GMT	https://htmldemo.net/edumall/edumall/assets/images/shape/edumall-shape-grid-dots-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/shape/edumall-shape-grid-dots-02.png	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:46	1828/1828	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:45%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/counter-media-01.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/counter-media-01.png	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:47	1510/1510	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:45%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/counter-media-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/counter-media-02.png	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:47	1496/1496	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/counter-media-03.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/counter-media-03.png	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:52	1427/1427	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:42:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/counter-media-04.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/counter-media-04.png	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:57	13670/13670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-10.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-10.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:58	21199/21199	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-04.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:42:59	13588/13588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-01.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:00	13853/13853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-11.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-11.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:00	13399/13399	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:59%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-09.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-09.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:01	12503/12503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:42:59%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-08.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-08.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:01	15774/15774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-07.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-07.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:02	10588/10588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:01%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-06.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:03	52584/52584	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:01%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-10.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-10.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:04	35005/35005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:02%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-11.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-11.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:09	112742/112742	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:03%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-12.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-12.jpg	(from https://htmldemo.net/edumall/edumall/index-online-academy.html)
10:43:10	156724/156724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:07%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-university-hero-bg.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-university-hero-bg.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:11	243755/243755	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:09%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-university-about-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-university-about-image.png	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:17	50924/50924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:10%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-university-about-image-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-university-about-image-02.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:17	18356/18356	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:16%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/university-image-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/university-image-01.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:23	27144/27144	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:16%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/university-image-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/university-image-02.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:24	17293/17293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:22%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/university-image-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/university-image-03.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:31	47955/47955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:23%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-university-image-campus-life.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-university-image-campus-life.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:35	33162/33162	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:29%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-16.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-16.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:41	40113/40113	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:34%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-15.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-15.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
